idx,x,y,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
38,0.8484375,0.050625,603.5,379.5,1,0.0,0.01462635343900635,0.01083894896270236,1775023331.0964713,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0038.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0038_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0038_mask.png
39,0.818125,0.050625,603.5330357142857,365.7539964476021,1,0.0,0.0609471006471549,0.08611367285634408,1775023340.7442594,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0039.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0039_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0039_mask.png
40,0.7878125,0.050625,603.5459411239964,352.64607237422774,1,0.0,0.08507955748782088,0.04654980663441437,1775023350.2462027,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0040.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0040_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0040_mask.png
41,0.7575000000000001,0.050625,603.4492627927146,338.5994764397906,1,0.0,0.04374757690303099,0.0646919910241958,1775023360.3138783,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0041.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0041_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0041_mask.png
42,0.7271875,0.050625,603.6258620689655,325.50087108013935,1,0.0,0.2016399261622441,0.03521058458277044,1775023369.9278913,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0042.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0042_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0042_mask.png
43,0.696875,0.050625,603.7787381158167,312.45289541918754,1,0.0,0.032659984990910454,0.06373042883099556,1775023379.4904695,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0043.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0043_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0043_mask.png
44,0.6665625000000001,0.050625,603.4710391822828,298.6198419666374,1,0.0,0.2635131755290156,0.06320886169868714,1775023389.251546,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0044.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0044_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0044_mask.png
45,0.63625,0.050625,603.8138111888112,285.2158398607485,1,0.0,0.031094976993261265,0.08080009674602741,1775023398.8107424,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0045.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0045_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0045_mask.png
46,0.6059375,0.050625,603.8777484608619,271.9763986013986,1,0.0,0.2266500029336653,0.06812033057188667,1775023408.3475676,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0046.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0046_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0046_mask.png
47,0.575625,0.050625,604.4255499153976,258.36050420168067,1,0.0,0.051667373981032966,0.05403760841566402,1775023417.8876112,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0047.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0047_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0047_mask.png
48,0.5453125,0.050625,604.7308016877637,245.10127659574468,1,0.0,0.06847732838490257,0.058145723986953696,1775023427.683625,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0048.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0048_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0048_mask.png
49,0.515,0.050625,604.8948717948718,231.85317115551695,1,0.0,0.0995139136631184,0.035609654746273985,1775023437.422359,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0049.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0049_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0049_mask.png
50,0.48468749999999994,0.050625,604.5598006644518,218.26224066390043,1,0.0,0.03707761804575779,0.020807809328359975,1775023448.0720894,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0050.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0050_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0050_mask.png
51,0.454375,0.050625,604.9055319148936,204.82212765957448,1,0.0,0.061367059521803886,0.049596698608887796,1775023457.9507895,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0051.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0051_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0051_mask.png
52,0.4240625,0.050625,604.930412371134,191.70025839793283,1,0.0,0.062260640488431856,0.0977867229263077,1775023467.951512,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0052.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0052_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0052_mask.png
53,0.39375000000000004,0.050625,604.6930193439865,178.1876584953508,1,0.0,0.02763840923709112,0.029978994025646834,1775023477.753098,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0053.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0053_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0053_mask.png
54,0.36343749999999997,0.050625,604.2535587188612,164.75583482944344,1,0.0,0.18532646317124551,0.023303055707771452,1775023487.4857635,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0054.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0054_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0054_mask.png
55,0.333125,0.050625,604.6322869955156,151.25361010830323,1,0.0,0.0898183934916793,0.033409829302148426,1775023498.2323647,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0055.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0055_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0055_mask.png
56,0.30281250000000004,0.050625,605.1171477079796,137.70797962648558,1,0.0,0.08281213250940325,0.040119267629504095,1775023508.0764494,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0056.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0056_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0056_mask.png
57,0.27249999999999996,0.050625,605.3436395759717,124.6696113074205,1,0.0,0.07370455435182602,0.05696228194462312,1775023517.6236596,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0057.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0057_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0057_mask.png
58,0.2421875,0.050625,605.1014873140857,111.18909410729991,1,0.0,0.1352451232813127,0.06407531447809776,1775023527.335188,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0058.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0058_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0058_mask.png
59,0.211875,0.050625,605.5683391003461,97.48921484037963,1,0.0,0.09207234818394276,0.05502379786602809,1775023537.1524339,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0059.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0059_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0059_mask.png
60,0.1815625,0.050625,605.6910499139415,84.76812891674128,1,0.0,0.42907159551209895,0.05467463704921671,1775023546.9812937,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0060.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0060_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0060_mask.png
61,0.15125,0.050625,605.9,71.19371727748691,1,0.0,0.04348827030909404,0.04393031729327422,1775023556.6052606,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0061.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0061_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0061_mask.png
62,0.1209375,0.050625,605.6658075601374,57.17096219931271,1,0.0,0.0747443040816612,0.06652417791729003,1775023566.5389342,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0062.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0062_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0062_mask.png
63,0.090625,0.050625,606.1886964448496,44.58487084870849,1,0.0,0.3276388485467696,0.03656767230236888,1775023576.6769772,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0063.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0063_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0063_mask.png
64,0.0603125,0.050625,605.7922535211268,31.053050397877985,1,0.0,0.05786573733675798,0.3535095517195466,1775023586.520455,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0064.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0064_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0064_mask.png
65,0.03,0.050625,604.4928503336511,18.403225806451612,1,0.0,0.142051729758464,0.07461441005436913,1775023596.440875,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0065.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0065_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0065_mask.png
66,0.03,0.08125,591.5542279411765,18.015711645101664,1,0.0,0.0664431488109108,0.0659141291312078,1775023606.2502325,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0066.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0066_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0066_mask.png
67,0.0603125,0.08125,591.9551056338029,30.98722627737226,1,0.0,0.028707110751292668,0.32002341199397627,1775023616.0108762,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0067.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0067_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0067_mask.png
68,0.090625,0.08125,591.8106129917658,43.67337602927722,1,0.0,0.054882319427664625,0.13829664958633578,1775023625.6195853,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0068.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0068_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0068_mask.png
69,0.1209375,0.08125,591.6719858156029,57.080772607550486,1,0.0,0.07412491185944353,0.10961711401389386,1775023635.581353,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0069.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0069_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0069_mask.png
70,0.15125,0.08125,591.7155098543274,69.99218071242397,1,0.0,0.06060562046647205,0.09449869855570693,1775023646.3940997,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0070.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0070_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0070_mask.png
71,0.1815625,0.08125,591.5857519788918,84.05944986690328,1,0.0,0.050897335759211085,0.10368895955690317,1775023656.6648064,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0071.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0071_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0071_mask.png
72,0.211875,0.08125,591.6554174067495,97.4404973357016,1,0.0,0.015059415523519127,0.033424811811693725,1775023666.7901893,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0072.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0072_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0072_mask.png
73,0.2421875,0.08125,591.4882506527415,110.36166522116218,1,0.0,0.05969681437275436,0.0713113963496014,1775023676.8212175,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0073.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0073_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0073_mask.png
74,0.27249999999999996,0.08125,591.4915254237288,124.20963425512934,1,0.0,0.06817749683287663,0.10577661752369784,1775023686.6502073,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0074.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0074_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0074_mask.png
75,0.30281250000000004,0.08125,591.3906111603188,137.36509349955477,1,0.0,0.047493335018764925,0.06112090028918388,1775023696.5876777,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0075.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0075_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0075_mask.png
76,0.333125,0.08125,591.2415679124886,151.1312670920693,1,0.0,0.04195552037944823,0.05150920719159117,1775023706.4258363,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0076.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0076_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0076_mask.png
77,0.36343749999999997,0.08125,591.2625448028674,164.63167259786476,1,0.0,0.031115481037155612,0.07344083080601316,1775023716.268622,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0077.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0077_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0077_mask.png
78,0.39375000000000004,0.08125,591.2865748709122,177.60996563573883,1,0.0,0.06910101049115752,0.01952342940078361,1775023726.1778848,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0078.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0078_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0078_mask.png
79,0.4240625,0.08125,591.3786733837112,190.68681780016792,1,0.0,0.0483608185654168,0.07431534014122074,1775023736.1065712,5,/Users/kimsumin/projects/RGMC/data/map/robot2/images/0079.png,/Users/kimsumin/projects/RGMC/data/map/robot2/overlays/0079_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot2/masks/0079_mask.png
