idx,x,y,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
10,0.296875,0.0,575.6829052258636,167.62778272484417,1,0.0,0.0354810285392147,0.0530917591488536,1774670763.122177,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0010.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0010_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0010_mask.png
11,0.3265625,0.0,575.7471763683753,180.74630755864465,1,0.0,0.0479760919406397,0.0530765355864684,1774670773.3982472,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0011.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0011_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0011_mask.png
12,0.3562499999999999,0.0,576.0155440414508,193.87907375643223,1,0.0,0.0465294304704909,0.0532233732586097,1774670784.518824,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0012.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0012_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0012_mask.png
13,0.3859375,0.0,576.1028667790894,205.9463829787234,1,0.0,0.3061650729004445,0.2223244629728737,1774670794.307607,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0013.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0013_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0013_mask.png
14,0.4156249999999999,0.0,576.0501342882721,219.8957219251337,1,0.0,0.0407464262925975,0.0803009218440247,1774670804.5148983,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0014.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0014_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0014_mask.png
15,0.4453125,0.0,576.0684210526316,232.9931623931624,1,0.0,0.2448223104665931,0.0201571773345118,1774670815.3400393,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0015.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0015_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0015_mask.png
16,0.475,0.0,576.4111204717776,245.8955349620893,1,0.0,0.0477874740458929,0.0354277318058484,1774670825.3820288,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0016.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0016_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0016_mask.png
17,0.5046875,0.0,576.6266548984995,259.27890556045895,1,0.0,0.2416010982304613,0.0303258070600134,1774670835.5234811,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0017.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0017_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0017_mask.png
18,0.5343749999999999,0.0,576.8026981450253,272.4266554903604,1,0.0,0.0403657069432146,0.0419768122776785,1774670845.762009,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0018.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0018_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0018_mask.png
19,0.5640625,0.0,577.0666666666667,285.5540425531915,1,0.0,0.1066886064376614,0.1043461833530261,1774670855.6970675,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0019.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0019_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0019_mask.png
20,0.59375,0.0,576.2698268003646,299.1194165907019,1,0.0,0.0443793891413971,0.3370182589782691,1774670865.8341224,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0020.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0020_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0020_mask.png
21,0.6234375,0.0,576.819947043248,311.7063492063492,1,0.0,0.0447808702106312,0.0319704901850961,1774670876.0907102,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0021.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0021_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0021_mask.png
22,0.653125,0.0,577.3751087902524,324.4699738903394,1,0.0,0.0347940980867931,0.055857859758317,1774670886.1061618,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0022.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0022_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0022_mask.png
23,0.6828124999999999,0.0,577.2159090909091,337.61290322580646,1,0.0,0.0975785974190391,0.0658394300498033,1774670896.1667206,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0023.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0023_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0023_mask.png
24,0.7124999999999999,0.0,577.5066904549509,350.4509466437177,1,0.0,0.0473505620299118,0.3360569964999134,1774670906.2795236,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0024.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0024_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0024_mask.png
25,0.7421875,0.0,577.5070796460177,363.81762114537446,1,0.0,0.0821017660754857,0.0822453784609011,1774670916.1092825,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0025.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0025_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0025_mask.png
26,0.771875,0.0,577.3676341248901,377.00463392029656,1,0.0,0.3582673431269468,0.0156360417238177,1774670925.9401572,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0026.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0026_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0026_mask.png
27,0.8015625,0.0,578.6012832263978,389.8264462809917,1,0.0,0.3300854499177796,0.3257051006262191,1774670936.0777795,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0027.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0027_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0027_mask.png
28,0.8312499999999999,0.0,577.5116713352007,403.1959145775302,1,0.0,0.2927647037681823,0.0159480529578716,1774670946.233632,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0028.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0028_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0028_mask.png
29,0.8609374999999999,0.0,578.1389961389962,415.9666983824928,1,0.0,0.0488657063037879,0.0459357426162684,1774670956.1713228,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0029.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0029_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0029_mask.png
30,0.890625,0.0,577.3794683776352,428.5050412465628,1,0.0,0.400979165858355,0.044628552693605,1774670965.9819744,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0030.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0030_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0030_mask.png
31,0.9203125,0.0,577.3611940298507,441.02697302697305,1,0.0,0.044066017582734,0.0816722876280967,1774670976.320918,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0031.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0031_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0031_mask.png
32,0.95,0.0,576.2529296875,454.4204322200393,1,0.0,0.4900366478574314,0.0593418550938971,1774670986.575495,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0032.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0032_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0032_mask.png
33,0.95,0.03125,563.82421875,455.0717797443461,1,0.0,0.0591943772899994,0.0410671753039689,1774670996.7966287,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0033.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0033_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0033_mask.png
34,0.9203125,0.03125,563.5377990430623,442.87404580152673,1,0.0,0.0544645027102911,0.0365937017540915,1774671006.9159796,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0034.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0034_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0034_mask.png
35,0.890625,0.03125,563.9605504587156,429.25412844036697,1,0.0,0.0441689231595999,0.0184374318044035,1774671016.9834511,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0035.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0035_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0035_mask.png
36,0.8609374999999999,0.03125,563.9972477064221,416.71615312791783,1,0.0,0.0738057265463506,0.0671958879822463,1774671027.1377594,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0036.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0036_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0036_mask.png
37,0.8312499999999999,0.03125,563.9759036144578,403.92400370713625,1,0.0,0.0606908566344762,0.0433141574727073,1774671037.273895,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0037.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0037_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0037_mask.png
38,0.8015625,0.03125,563.8481132075472,390.5962264150943,1,0.0,0.0134444314730432,0.0307224336892234,1774671047.587268,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0038.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0038_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0038_mask.png
39,0.771875,0.03125,564.0932358318099,377.6204379562044,1,0.0,0.1141319549450885,0.0327818336407996,1774671057.49945,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0039.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0039_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0039_mask.png
40,0.7421875,0.03125,563.9353958143768,364.7361237488626,1,0.0,0.108434296310014,0.0845061141133198,1774671067.7907977,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0040.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0040_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0040_mask.png
41,0.7124999999999999,0.03125,563.731684981685,351.27777777777777,1,0.0,0.0739599577916703,0.0353412493912476,1774671078.215381,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0041.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0041_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0041_mask.png
42,0.6828124999999999,0.03125,563.5106007067138,338.2107111501317,1,0.0,0.056218752124694,0.0358852575232872,1774671088.5692797,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0042.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0042_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0042_mask.png
43,0.653125,0.03125,563.7348214285714,325.02767857142857,1,0.0,0.0204230706817689,0.0279689907494568,1774671098.478458,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0043.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0043_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0043_mask.png
44,0.6234375,0.03125,563.192238267148,311.97659765976596,1,0.0,0.0536225693251797,0.0954900504002,1774671109.3365197,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0044.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0044_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0044_mask.png
45,0.59375,0.03125,563.2786738351255,299.6896860986547,1,0.0,0.0604711757674164,0.0445123655722095,1774671119.3762696,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0045.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0045_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0045_mask.png
46,0.5640625,0.03125,563.369696969697,285.7248263888889,1,0.0,0.080097206080911,0.0648329630776916,1774671129.8261626,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0046.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0046_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0046_mask.png
47,0.5343749999999999,0.03125,563.0633130962706,272.88551604509973,1,0.0,0.072911374772115,0.0691213290695662,1774671139.9550169,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0047.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0047_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0047_mask.png
48,0.5046875,0.03125,563.2169642857143,259.7160714285714,1,0.0,0.0421512923958714,0.0410623572421229,1774671150.30581,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0048.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0048_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0048_mask.png
49,0.475,0.03125,563.2732095490716,247.1432384341637,1,0.0,0.0533385321552987,0.3290281391532048,1774671160.227287,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0049.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0049_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0049_mask.png
50,0.4453125,0.03125,563.0544982698962,233.49086161879896,1,0.0,0.0340717463887274,0.0263871939212678,1774671170.276479,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0050.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0050_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0050_mask.png
51,0.4156249999999999,0.03125,563.1901469317199,220.87001733102252,1,0.0,0.0320060506780304,0.0589714169514815,1774671180.6106398,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0051.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0051_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0051_mask.png
52,0.3859375,0.03125,563.1305872042068,207.58647936786656,1,0.0,0.0117736641505916,0.0104957052666597,1774671190.523804,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0052.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0052_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0052_mask.png
53,0.3562499999999999,0.03125,561.9858921161825,194.4298755186722,1,0.0,0.0709696219656777,0.2683416779554226,1774671200.5730078,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0053.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0053_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0053_mask.png
54,0.3265625,0.03125,561.973597359736,181.28630363036305,1,0.0,0.0647542621947466,0.0658046134094649,1774671210.4380352,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0054.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0054_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0054_mask.png
55,0.296875,0.03125,561.6930193439865,168.00672268907564,1,0.0,0.0710815789700099,0.0526230545369904,1774671220.4677043,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0055.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0055_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0055_mask.png
56,0.2671874999999999,0.03125,561.7471861471862,155.16454545454545,1,0.0,0.3802564295843898,0.0551372019458248,1774671230.566569,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0056.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0056_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0056_mask.png
57,0.2375,0.03125,561.8824979457683,141.78930041152265,1,0.0,0.0592573046887558,0.0234735769087671,1774671241.030233,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0057.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0057_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0057_mask.png
58,0.2078124999999999,0.03125,561.687447346251,128.67508417508418,1,0.0,0.3705778619052831,0.0176540461880652,1774671251.8957376,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0058.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0058_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0058_mask.png
59,0.1781249999999999,0.03125,561.7175965665236,115.74393530997304,1,0.0,0.3658907164147435,0.0477152354734512,1774671261.9450598,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0059.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0059_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0059_mask.png
60,0.1484375,0.03125,561.7384481255449,102.97714808043877,1,0.0,0.4819070683453132,0.0776696048841496,1774671271.870125,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0060.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0060_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0060_mask.png
61,0.11875,0.03125,561.5060658578856,89.41156169111302,1,0.0,0.0335443889799274,0.0350075812213109,1774671283.0120225,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0061.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0061_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0061_mask.png
62,0.0890624999999999,0.03125,561.2428940568475,76.51248923341947,1,0.0,0.0382898353223415,0.0349201999922002,1774671293.5733569,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0062.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0062_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0062_mask.png
63,0.059375,0.03125,560.9227353463588,63.53488372093023,1,0.0,0.0813987448689913,0.085144593184909,1774671303.5120409,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0063.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0063_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0063_mask.png
64,0.0296875,0.03125,560.2400738688827,50.82179132040628,1,0.0,0.2278131566835585,0.0414952900546169,1774671313.85173,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0064.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0064_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0064_mask.png
65,0.0,0.03125,559.6681222707424,37.44434628975265,1,0.0,0.0625835196982013,0.1078961699071403,1774671324.2791862,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0065.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0065_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0065_mask.png
66,0.0,0.0625,546.9874439461884,37.034977578475335,1,0.0,0.0641049597638174,0.036672177343714,1774671334.5146775,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0066.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0066_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0066_mask.png
67,0.0296875,0.0625,546.7654867256637,49.53982300884956,1,0.0,0.0680986547865211,0.0900206128897063,1774671344.8621492,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0067.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0067_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0067_mask.png
68,0.059375,0.0625,547.1355013550135,63.10295434198747,1,0.0,0.033810411780869,0.0635670581920664,1774671355.4979808,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0068.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0068_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0068_mask.png
69,0.0890624999999999,0.0625,547.1944937833038,76.14441416893733,1,0.0,0.0467944313035409,0.15012237512596,1774671365.9631946,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0069.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0069_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0069_mask.png
70,0.11875,0.0625,547.4055505819158,88.81736794986571,1,0.0,0.0398158589573969,0.0511097834254522,1774671376.291869,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0070.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0070_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0070_mask.png
71,0.1484375,0.0625,547.612262521589,101.9050905953408,1,0.0,0.0186375431861348,0.0488224009108143,1774671386.2432003,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0071.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0071_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0071_mask.png
72,0.1781249999999999,0.0625,547.6669666966696,115.4661246612466,1,0.0,0.0411009905266749,0.0331029001993141,1774671396.3086746,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0072.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0072_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0072_mask.png
73,0.2078124999999999,0.0625,547.6469549867608,128.37864077669903,1,0.0,0.0378263918339874,0.0721878181535223,1774671406.6064148,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0073.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0073_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0073_mask.png
74,0.2375,0.0625,547.3921568627451,141.22775800711744,1,0.0,0.1864137138806569,0.0650643401640013,1774671416.8443248,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0074.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0074_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0074_mask.png
75,0.2671874999999999,0.0625,547.6355859709153,154.25190839694656,1,0.0,0.0371268933179145,0.0597042383171043,1774671426.888099,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0075.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0075_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0075_mask.png
76,0.296875,0.0625,547.6634531113059,167.76413427561835,1,0.0,0.0683082859486865,0.0909154983413099,1774671436.7161703,5,/Users/kimsumin/projects/RGMC/calibration_data/robot06/images/0076.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/overlays/0076_overlay.png,/Users/kimsumin/projects/RGMC/calbration_data/robor06/masks/0076_mask.png
