idx,x,y,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
157,0.7734375,0.13375,560.2252180808882,366.3219666931007,1,0.0,0.05971561446643724,0.09896130606261654,1775094972.2488956,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0157.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0157_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0157_mask.png
158,0.804375,0.13375,560.1622911694511,379.8536197295147,1,0.0,0.03516650892158429,0.06803162824247912,1775094980.9792266,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0158.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0158_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0158_mask.png
159,0.8353125,0.13375,560.1591836734694,393.73061224489794,1,0.0,0.057381234120352294,0.11370922963885267,1775094989.8355746,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0159.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0159_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0159_mask.png
160,0.86625,0.13375,560.0819411296739,407.3385951065509,1,0.0,0.052259568377751794,0.051557772607693356,1775094998.5185165,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0160.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0160_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0160_mask.png
161,0.8971875,0.13375,560.1468416735029,421.1197703035275,1,0.0,0.015533467399225146,0.04760913630386499,1775095007.7298493,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0161.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0161_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0161_mask.png
162,0.928125,0.13375,560.0194647201946,434.4732142857143,1,0.0,0.031687848965453805,0.03630694671510455,1775095016.5234232,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0162.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0162_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0162_mask.png
163,0.9590625,0.13375,560.0821484992101,447.8926014319809,1,0.0,0.02805872565533219,0.02994237826302723,1775095025.2561998,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0163.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0163_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0163_mask.png
164,0.99,0.13375,559.9083044982699,460.63330457290766,1,0.0,0.03661891184768445,0.03650307877984578,1775095033.8915071,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0164.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0164_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0164_mask.png
165,0.99,0.16468750000000001,547.0296943231441,460.9763986013986,1,0.0,0.04541957536632309,0.04785688992765759,1775095042.6280754,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0165.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0165_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0165_mask.png
166,0.9590625,0.16468750000000001,546.5872374798062,448.3523732904264,1,0.0,0.13298589145734072,0.04079456175974075,1775095051.3066251,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0166.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0166_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0166_mask.png
167,0.928125,0.16468750000000001,545.8109028960818,434.9727722772277,1,0.0,0.23511326263458404,0.03667796980144018,1775095059.9375138,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0167.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0167_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0167_mask.png
168,0.8971875,0.16468750000000001,545.7235772357724,421.15049342105266,1,0.0,0.22777024260740297,0.06225633888599812,1775095068.542028,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0168.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0168_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0168_mask.png
169,0.86625,0.16468750000000001,545.1059390048154,407.52156549520765,1,0.0,0.34079326185231656,0.06852758506628082,1775095077.2154362,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0169.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0169_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0169_mask.png
170,0.8353125,0.16468750000000001,545.9022852639874,394.1516103692066,1,0.0,0.3567823372114651,0.1063945950609954,1775095085.973397,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0170.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0170_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0170_mask.png
171,0.804375,0.16468750000000001,545.978978978979,380.29559270516717,1,0.0,0.04923567878552442,0.033646199471386376,1775095094.6739166,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0171.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0171_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0171_mask.png
172,0.7734375,0.16468750000000001,546.0368380660016,366.9429452582884,1,0.0,0.09156061827818941,0.03635100980237859,1775095103.8084974,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0172.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0172_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0172_mask.png
173,0.7424999999999999,0.16468750000000001,546.136398467433,352.7946360153257,1,0.0,0.3565526176885192,0.07511671638089944,1775095112.6171439,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0173.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0173_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0173_mask.png
174,0.7115625,0.16468750000000001,546.2048475371383,339.7013291634089,1,0.0,0.3972769021241582,0.09939578408151871,1775095121.2410448,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0174.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0174_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0174_mask.png
175,0.680625,0.16468750000000001,547.0065573770491,325.97131147540983,1,0.0,0.05797164148392248,0.1146843703077982,1775095129.9702475,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0175.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0175_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0175_mask.png
176,0.6496875,0.16468750000000001,546.5905511811023,312.27033492822966,1,0.0,0.0785415881761623,0.042506646276648026,1775095138.7642133,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0176.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0176_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0176_mask.png
177,0.61875,0.16468750000000001,546.9323553382233,298.45758564437193,1,0.0,0.03125333039817845,0.044615518949057395,1775095147.5974073,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0177.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0177_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0177_mask.png
178,0.5878125,0.16468750000000001,547.1963696369637,285.4336356141797,1,0.0,0.036156456997017784,0.042847113298828225,1775095196.6364057,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0178.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0178_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0178_mask.png
179,0.556875,0.16468750000000001,547.0735759493671,271.65533596837946,1,0.0,0.14155551958929155,0.0785880312456191,1775095209.711641,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0179.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0179_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0179_mask.png
180,0.5259375,0.16468750000000001,546.5421393841167,258.0128205128205,1,0.0,0.1639782382339183,0.09417279642398461,1775095223.3231065,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0180.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0180_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0180_mask.png
181,0.495,0.16468750000000001,547.1884904086739,244.33953112368633,1,0.0,0.030251918132672223,0.31871577280404456,1775098291.9360425,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0181.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0181_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0181_mask.png
182,0.4640625,0.16468750000000001,547.0752602081666,230.79614767255217,1,0.0,0.020580419013822602,0.050868203577487545,1775098302.5535555,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0182.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0182_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0182_mask.png
183,0.433125,0.16468750000000001,546.9568106312292,217.02076411960132,1,0.0,0.03747345302543572,0.029543665130826565,1775098313.3240955,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0183.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0183_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0183_mask.png
184,0.4021875,0.16468750000000001,547.2043795620438,203.19709208400647,1,0.0,0.03633959370247392,0.06097983880148019,1775098324.1668797,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0184.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0184_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0184_mask.png
185,0.37124999999999997,0.16468750000000001,547.2360999194199,189.73612228479485,1,0.0,0.2825635346235428,0.044426521964527836,1775098341.543031,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0185.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0185_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0185_mask.png
186,0.3403125,0.16468750000000001,547.0880952380952,175.60958366064415,1,0.0,0.0639376570815949,0.04322944852207219,1775098352.7639954,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0186.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0186_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0186_mask.png
187,0.309375,0.16468750000000001,547.1270491803278,162.2608695652174,1,0.0,0.03111524087779441,0.07271032321042355,1775098364.232578,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0187.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0187_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0187_mask.png
188,0.2784375,0.16468750000000001,547.3262987012987,149.24104234527687,1,0.0,0.048274895634065354,0.054643807921691975,1775098374.792459,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0188.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0188_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0188_mask.png
189,0.2475,0.16468750000000001,547.3747980613894,134.7413096200485,1,0.0,0.043402507213813064,0.03141889966687168,1775098385.6536348,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0189.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0189_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0189_mask.png
190,0.2165625,0.16468750000000001,547.3655564581641,121.3476848090983,1,0.0,0.021534226678228484,0.014114728515130218,1775098396.400751,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0190.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0190_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0190_mask.png
191,0.18562499999999998,0.16468750000000001,547.4806324110672,107.63288108539506,1,0.0,0.044906630149172885,0.09438940639790008,1775098407.2778077,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0191.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0191_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0191_mask.png
192,0.1546875,0.16468750000000001,547.5369458128079,93.76480263157895,1,0.0,0.03326565937496557,0.040484805354539674,1775098418.8282237,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0192.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0192_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0192_mask.png
193,0.12375,0.16468750000000001,547.6736760124611,79.72897196261682,1,0.0,0.08160206661152741,0.06906621188123789,1775098429.3873267,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0193.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0193_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0193_mask.png
194,0.09281249999999999,0.16468750000000001,547.6975648075412,66.5799522673031,1,0.0,0.039640357411390346,0.15234077631516998,1775098440.4426115,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0194.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0194_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0194_mask.png
195,0.061875,0.16468750000000001,547.6639544344996,53.17819365337673,1,0.0,0.04059825173154329,0.3174750600711444,1775098451.11338,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0195.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0195_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0195_mask.png
196,0.0309375,0.16468750000000001,547.6376695929769,38.68181818181818,1,0.0,0.038934416190935434,0.04883048421151711,1775098461.7580178,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0196.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0196_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0196_mask.png
197,0.0,0.16468750000000001,547.3636363636364,25.116427432216906,1,0.0,0.02424824859352826,0.3709524955867299,1775098473.1284046,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0197.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0197_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0197_mask.png
198,0.0,0.195625,534.3787878787879,24.369218500797448,1,0.0,0.032075424185049786,0.34995435920490314,1775098488.9777071,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0198.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0198_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0198_mask.png
199,0.0309375,0.195625,534.4728744939272,38.254530477759474,1,0.0,0.06418970788228337,0.13507515627934186,1775098501.5702956,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0199.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0199_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0199_mask.png
200,0.061875,0.195625,534.4817021276596,52.63877715205149,1,0.0,0.4776456069843909,0.04367931463557727,1775098513.1457217,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0200.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0200_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0200_mask.png
201,0.09281249999999999,0.195625,534.3789126853377,66.12520593080725,1,0.0,0.3980210690552848,0.10797830949674346,1775098524.0304687,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0201.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0201_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0201_mask.png
202,0.12375,0.195625,533.6980988593156,79.2598001537279,1,0.0,0.09723921639143064,0.10318662126797229,1775098534.6557064,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0202.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0202_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0202_mask.png
203,0.1546875,0.195625,533.3222748815166,93.30990415335464,1,0.0,0.07598326050929197,0.0613374623443613,1775098545.609557,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0203.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0203_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0203_mask.png
204,0.18562499999999998,0.195625,533.3537989255564,107.26967150496563,1,0.0,0.05890820996435338,0.05669193436384402,1775098556.3711503,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0204.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0204_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0204_mask.png
205,0.2165625,0.195625,533.4211369095276,120.95341365461847,1,0.0,0.11729155967630978,0.029252419790282317,1775098567.021267,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0205.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0205_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0205_mask.png
206,0.2475,0.195625,533.2392686804452,134.05882352941177,1,0.0,0.15107824544765616,0.11852855641990179,1775098577.5836914,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0206.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0206_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0206_mask.png
207,0.2784375,0.195625,532.9983779399838,148.7097817299919,1,0.0,0.05354427694432833,0.04528254272575651,1775098587.8907344,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0207.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0207_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0207_mask.png
208,0.309375,0.195625,533.1280193236715,161.4790322580645,1,0.0,0.12770034914558037,0.022116770329721227,1775098598.443278,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0208.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0208_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0208_mask.png
209,0.3403125,0.195625,532.3735224586288,175.33254901960785,1,0.0,0.04628493150971088,0.024379542414427885,1775098609.422362,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0209.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0209_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0209_mask.png
210,0.37124999999999997,0.195625,532.5925626515764,189.09677419354838,1,0.0,0.04312101894910509,0.026414279421396836,1775098619.7403677,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0210.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0210_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0210_mask.png
211,0.4021875,0.195625,532.7004754358162,202.49524564183835,1,0.0,0.09701235609871987,0.07657804958923918,1775098631.1290514,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0211.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0211_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0211_mask.png
212,0.433125,0.195625,532.3260188087775,216.2678300455235,1,0.0,0.34804063159822823,0.041472970839277465,1775098641.5632849,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0212.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0212_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0212_mask.png
213,0.4640625,0.195625,532.9494071146245,230.3185770750988,1,0.0,0.15731921805112506,0.08923046732626538,1775098651.8809361,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0213.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0213_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0213_mask.png
214,0.495,0.195625,532.76280535855,243.58117647058825,1,0.0,0.04975490925144948,0.036559053023305865,1775098662.7201502,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0214.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0214_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0214_mask.png
215,0.5259375,0.195625,532.9184451219512,256.8894817073171,1,0.0,0.2378201139056219,0.263926857018466,1775098673.0981145,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0215.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0215_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0215_mask.png
216,0.556875,0.195625,532.8333333333334,270.9992254066615,1,0.0,0.05934167199021777,0.09372677387512911,1775098683.484716,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0216.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0216_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0216_mask.png
217,0.5878125,0.195625,532.6605284227381,284.1632,1,0.0,0.047637073844320685,0.021104187620625506,1775098953.6983488,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0217.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0217_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0217_mask.png
218,0.61875,0.195625,532.7721916732129,297.8648860958366,1,0.0,0.21164877439582744,0.055705597327023446,1775098966.3627188,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0218.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0218_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0218_mask.png
219,0.6496875,0.195625,532.4074360960495,311.7573643410853,1,0.0,0.10760730042148753,0.06844657897797406,1775098979.3979433,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0219.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0219_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0219_mask.png
220,0.680625,0.195625,531.9966638865722,324.61397670549087,1,0.0,0.1716885023230324,0.05260997508033564,1775098991.1443276,5,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\images\0220.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\overlays\0220_overlay.png,C:\Users\PC\Desktop\RGMC_2026\RGMC\RGMC\data\map\robot29\masks\0220_mask.png
