idx,x,y,z,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
44,0.616875,0.03125,0.0,571.592531120332,313.8905472636816,1,0.0,0.06706408219027447,0.10281271966648067,1776422543.8739066,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0044.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0044_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0044_mask.png
45,0.5874999999999999,0.03125,0.0,571.6328257191201,300.9234006734007,1,0.0,0.039414638828726756,0.06074952020113512,1776422555.8385797,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0045.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0045_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0045_mask.png
46,0.558125,0.03125,0.0,571.8012820512821,287.37580128205127,1,0.0,0.011342671246060726,0.01711093972737982,1776422567.519379,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0046.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0046_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0046_mask.png
47,0.5287499999999999,0.03125,0.0,571.8742714404663,274.4604927782498,1,0.0,0.23070748437694563,0.056685652913082196,1776422579.4985855,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0047.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0047_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0047_mask.png
48,0.49937499999999996,0.03125,0.0,572.3095435684647,261.2159468438538,1,0.0,0.08363524341503346,0.09945178643536288,1776422591.985554,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0048.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0048_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0048_mask.png
49,0.47,0.03125,0.0,572.2639004149378,248.3194103194103,1,0.0,0.10145166420819933,0.06212692148640885,1776422604.4847975,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0049.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0049_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0049_mask.png
50,0.440625,0.03125,0.0,572.7663174858985,234.24313408723748,1,0.0,0.05531264825816796,0.06645398703684675,1776422617.1770952,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0050.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0050_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0050_mask.png
51,0.41125,0.03125,0.0,573.1888341543514,221.56838656838656,1,0.0,0.05911468785125068,0.03998050710959885,1776422631.4137099,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0051.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0051_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0051_mask.png
52,0.38187499999999996,0.03125,0.0,573.4935691318328,208.67282958199357,1,0.0,0.06157708863981151,0.05772371275563227,1776422643.9053233,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0052.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0052_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0052_mask.png
53,0.3525,0.03125,0.0,573.5996677740864,195.66611295681062,1,0.0,0.05123495674391922,0.1044674830726743,1776422656.4003923,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0053.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0053_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0053_mask.png
54,0.323125,0.03125,0.0,573.5849514563107,181.57676685621445,1,0.0,0.06720824794923609,0.05463067104578305,1776422668.291317,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0054.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0054_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0054_mask.png
55,0.29374999999999996,0.03125,0.0,573.3094650205761,168.87654320987653,1,0.0,0.02131916813930024,0.02102630040822319,1776422680.5688972,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0055.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0055_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0055_mask.png
56,0.26437499999999997,0.03125,0.0,574.6603284356094,156.09800520381614,1,0.0,0.43272404184928065,0.06653283853660875,1776422693.4654343,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0056.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0056_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0056_mask.png
57,0.235,0.03125,0.0,574.917089678511,142.0960404380792,1,0.0,0.06572150481921177,0.1399522125856724,1776422706.0644777,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0057.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0057_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0057_mask.png
58,0.205625,0.03125,0.0,575.1985049833887,129.54454621149043,1,0.0,0.006233035417529595,0.019475256591576305,1776422718.0524182,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0058.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0058_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0058_mask.png
59,0.17625,0.03125,0.0,575.4189991518235,116.63667232597624,1,0.0,0.029861795760203428,0.056032550552405566,1776422729.9356737,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0059.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0059_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0059_mask.png
