idx,x,y,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
12,0.375,0.0,545.8242424242425,188.74630755864465,1,0.0,0.12149529696505065,0.07448455798862132,1774418141.7596123,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0012.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0012_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0012_mask.png
13,0.40625,0.0,546.1136767317939,202.8134529147982,1,0.0,0.04577115111558863,0.27166372002643163,1774418151.4955206,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0013.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0013_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0013_mask.png
14,0.4375,0.0,546.1673856773081,215.71778584392015,1,0.0,0.3586266743322092,0.03518075046496727,1774418161.6380067,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0014.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0014_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0014_mask.png
15,0.46875,0.0,547.3417611159547,229.43156059285093,1,0.0,0.05891788693458925,0.07281901095119965,1774418171.5475717,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0015.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0015_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0015_mask.png
16,0.5,0.0,547.7826484018265,243.20733944954128,1,0.0,0.06375389593853241,0.28225665438453607,1774418181.4247696,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0016.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0016_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0016_mask.png
17,0.53125,0.0,548.5425065731814,256.3821209465381,1,0.0,0.06872106843227915,0.061539707905288336,1774418191.2704816,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0017.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0017_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0017_mask.png
18,0.5625,0.0,548.5013404825737,269.62533452274755,1,0.0,0.163324999424925,0.07813255422693377,1774418201.3749318,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0018.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0018_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0018_mask.png
19,0.59375,0.0,549.0054894784995,283.7358139534884,1,0.0,0.14329020918565727,0.09286629159753343,1774418211.2078984,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0019.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0019_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0019_mask.png
20,0.625,0.0,550.6449207828518,297.4451733833177,1,0.0,0.01983090857529468,0.04660572233868495,1774418221.2408442,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0020.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0020_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0020_mask.png
21,0.65625,0.0,550.9626865671642,311.1455223880597,1,0.0,0.01739278730253866,0.03495212169820374,1774418231.0692606,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0021.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0021_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0021_mask.png
22,0.6875,0.0,551.3119698397738,324.1860245514636,1,0.0,0.023297262968765484,0.061221529014613967,1774418241.0897462,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0022.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0022_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0022_mask.png
23,0.71875,0.0,551.9495718363463,338.6269083969466,1,0.0,0.04082072734698393,0.028126481948291825,1774418250.895834,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0023.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0023_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0023_mask.png
24,0.75,0.0,552.0299065420561,351.6981308411215,1,0.0,0.04648323240857577,0.07316252421844473,1774418260.8605757,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0024.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0024_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0024_mask.png
25,0.78125,0.0,553.0955004591368,365.0903165735568,1,0.0,0.18384579236980628,0.14113423457897825,1774418270.9202783,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0025.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0025_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0025_mask.png
26,0.8125,0.0,553.6731843575419,379.0509259259259,1,0.0,0.31058883725826525,0.07336696139396964,1774418280.9060638,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0026.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0026_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0026_mask.png
27,0.84375,0.0,554.7688634192932,392.2578496669838,1,0.0,0.04596697808372768,0.048552546060589945,1774418291.1918118,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0027.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0027_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0027_mask.png
28,0.875,0.0,555.5849909584086,406.00632911392404,1,0.0,0.055412692837002786,0.30167121836266214,1774418301.3898928,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0028.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0028_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0028_mask.png
29,0.90625,0.0,555.7610294117648,419.6327474560592,1,0.0,0.11722869037504098,0.08625377212219347,1774418311.2178252,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0029.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0029_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0029_mask.png
30,0.9375,0.0,555.9280510018215,433.50454545454545,1,0.0,0.05301461140603222,0.058055795573577235,1774418321.3121738,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0030.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0030_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0030_mask.png
31,0.96875,0.0,556.3721153846154,447.0047892720307,1,0.0,0.06095013058514789,0.07114136507959526,1774418331.2695944,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0031.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0031_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0031_mask.png
32,1.0,0.0,556.8431001890359,460.2523629489603,1,0.0,0.0556811076607369,0.06464070918342436,1774418341.5684552,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0032.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0032_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0032_mask.png
33,1.0,0.03125,543.7174541947927,459.9282945736434,1,0.0,0.06375240110966493,0.07822557022865945,1774418351.4640286,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0033.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0033_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0033_mask.png
34,0.96875,0.03125,543.2380497131932,447.43690248565963,1,0.0,0.046576019227510077,0.05695400909182035,1774418361.3683481,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0034.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0034_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0034_mask.png
35,0.9375,0.03125,542.9742883379247,433.9981566820276,1,0.0,0.06397496634519322,0.060554638287448906,1774418371.1070848,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0035.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0035_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0035_mask.png
36,0.90625,0.03125,541.936928702011,420.4211009174312,1,0.0,0.07922112846869261,0.09641367913107486,1774418381.053792,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0036.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0036_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0036_mask.png
37,0.875,0.03125,541.3308199811498,407.05706267539756,1,0.0,0.07127763550518565,0.051711719863848524,1774418391.102347,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0037.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0037_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0037_mask.png
38,0.84375,0.03125,540.3241505968779,393.22222222222223,1,0.0,0.1428265896521531,0.07498940216127843,1774418401.9913208,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0038.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0038_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0038_mask.png
39,0.8125,0.03125,539.7362637362637,379.59926806953337,1,0.0,0.05761418023300207,0.05239815348667849,1774418412.0036814,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0039.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0039_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0039_mask.png
40,0.78125,0.03125,539.5715587967184,365.6020128087832,1,0.0,0.03544576127925952,0.07240933536231645,1774418421.9545057,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0040.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0040_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0040_mask.png
41,0.75,0.03125,538.9230038022814,352.0209324452902,1,0.0,0.07095063823382554,0.0356621703113335,1774418431.7425416,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0041.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0041_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0041_mask.png
42,0.71875,0.03125,537.8088768115942,339.0606884057971,1,0.0,0.30262794133261073,0.29561051207307343,1774418441.7753434,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0042.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0042_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0042_mask.png
43,0.6875,0.03125,537.673196794301,325.2732142857143,1,0.0,0.04005646244482906,0.09658917213122553,1774418452.2644844,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0043.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0043_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0043_mask.png
44,0.65625,0.03125,536.3197405004634,311.4865616311399,1,0.0,0.05710563925304159,0.05383164126986835,1774418462.0144997,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0044.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0044_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0044_mask.png
45,0.625,0.03125,536.1372007366482,297.7651933701657,1,0.0,0.05808488101305617,0.3120078217334852,1774418471.9771526,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0045.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0045_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0045_mask.png
46,0.59375,0.03125,535.6278434940855,284.10373066424023,1,0.0,0.05797901488786665,0.04435907801280522,1774418482.0088928,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0046.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0046_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0046_mask.png
47,0.5625,0.03125,535.3024302430243,270.1189624329159,1,0.0,0.05209598254988466,0.05110522836861871,1774418492.003495,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0047.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0047_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0047_mask.png
48,0.53125,0.03125,535.0411198600175,257.05424321959754,1,0.0,0.027793728046684386,0.023179015843435073,1774418502.0937111,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0048.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0048_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0048_mask.png
49,0.5,0.03125,534.7072278133577,243.63061411549037,1,0.0,0.02819879729615958,0.03859336546015385,1774418511.9814608,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0049.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0049_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0049_mask.png
50,0.46875,0.03125,533.5244328097731,229.5726718885988,1,0.0,0.05441419542291305,0.03037389069221277,1774418522.0430205,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0050.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0050_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0050_mask.png
51,0.4375,0.03125,533.28125,216.7134404057481,1,0.0,0.07742911818125221,0.10530512400781701,1774418531.8916116,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0051.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0051_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0051_mask.png
52,0.40625,0.03125,532.7608503100089,203.08527827648115,1,0.0,0.22401834458801193,0.3403583575295469,1774418541.8294535,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0052.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0052_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0052_mask.png
53,0.375,0.03125,532.5145547945206,189.40753424657535,1,0.0,0.026253271960671898,0.02138897470285772,1774418551.7386668,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0053.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0053_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0053_mask.png
54,0.34375,0.03125,531.4735472679965,176.65047701647876,1,0.0,0.03627976172037906,0.04466750527033991,1774418561.6157548,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0054.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0054_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0054_mask.png
55,0.3125,0.03125,531.401969561325,163.28354203935598,1,0.0,0.0349234751845848,0.03139065629391152,1774418571.7093973,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0055.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0055_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0055_mask.png
56,0.28125,0.03125,531.0009033423668,149.04196428571427,1,0.0,0.043661887724995255,0.07307402496969712,1774418581.5555534,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0056.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0056_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0056_mask.png
57,0.25,0.03125,530.2393472348141,135.97118959107806,1,0.0,0.2957498915837527,0.23839107900782455,1774418591.8325093,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0057.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0057_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0057_mask.png
58,0.21875,0.03125,528.922294172063,121.80872794800372,1,0.0,0.294663361555132,0.10616610365849165,1774418601.6639643,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0058.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0058_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0058_mask.png
59,0.1875,0.03125,528.706834532374,108.52225249772934,1,0.0,0.07591720573003867,0.0548200873547993,1774418611.4623113,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0059.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0059_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0059_mask.png
60,0.15625,0.03125,528.1953271028037,95.28703703703704,1,0.0,0.04407889880021382,0.049644358900805256,1774418621.5885878,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0060.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0060_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0060_mask.png
61,0.125,0.03125,527.8226244343891,81.71402877697842,1,0.0,0.021578448598068935,0.0770065896026779,1774418631.529717,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0061.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0061_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0061_mask.png
62,0.09375,0.03125,527.3003663003662,68.24702653247941,1,0.0,0.03887925440556113,0.026184363412332514,1774418641.3107219,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0062.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0062_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0062_mask.png
63,0.0625,0.03125,526.8687150837989,55.15868544600939,1,0.0,0.01665976772561797,0.030678396623685857,1774418651.2529814,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0063.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0063_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0063_mask.png
64,0.03125,0.03125,526.4907063197026,41.28133704735376,1,0.0,0.08393284014632375,0.04772652690838127,1774418661.254274,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0064.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0064_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0064_mask.png
65,0.0,0.03125,524.0963517305894,28.027255639097746,1,0.0,0.26575891027780896,0.12981422453821573,1774418671.5943806,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0065.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0065_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0065_mask.png
66,0.0,0.0625,511.8214616096207,27.146296296296295,1,0.0,0.010680201143280754,0.008116190457832332,1774418681.4980435,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0066.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0066_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0066_mask.png
67,0.03125,0.0625,512.2904977375565,40.35475113122172,1,0.0,0.02978437171740521,0.03683511736646671,1774418691.4471097,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0067.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0067_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0067_mask.png
68,0.0625,0.0625,512.8026905829596,53.49818181818182,1,0.0,0.05315093862198565,0.061180380231650525,1774418701.1326923,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0068.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0068_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0068_mask.png
69,0.09375,0.0625,512.7979515828678,67.16480446927375,1,0.0,0.1829408490710136,0.07919679808880556,1774418711.0765245,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0069.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0069_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0069_mask.png
70,0.125,0.0625,514.5050973123263,80.96478220574606,1,0.0,0.2682240470970575,0.06415190313347675,1774418721.6311002,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0070.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0070_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0070_mask.png
71,0.15625,0.0625,515.1255526083112,94.11707746478874,1,0.0,0.014995474260714053,0.04157421376768647,1774418731.5667408,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0071.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0071_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0071_mask.png
72,0.1875,0.0625,515.2320942883047,107.99818676337262,1,0.0,0.0416469440197814,0.07664091182589133,1774418741.832554,5,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/images/0072.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/overlays/0072_overlay.png,/Users/kimsumin/projects/RGMC/calibration_data_robot31_33x33/masks/0072_mask.png
