idx,x,y,z,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
17,0.5046875,0.0,0.0,600.134879725086,245.15893470790377,1,0.0,0.01563300233809343,0.022809365234615787,1777475832.064885,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0017.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0017_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0017_mask.png
18,0.5343749999999999,0.0,0.0,600.197889182058,259.24186455584874,1,0.0,0.018434435104077457,0.03134740144044513,1777475842.6374617,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0018.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0018_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0018_mask.png
19,0.5640625,0.0,0.0,600.7671821305842,272.39261168384877,1,0.0,0.05991631729781531,0.06658028331907058,1777475853.9022608,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0019.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0019_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0019_mask.png
20,0.59375,0.0,0.0,601.118989405053,284.9869600651997,1,0.0,0.03923665657209944,0.06780344363729296,1777475864.4005842,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0020.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0020_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0020_mask.png
21,0.6234375,0.0,0.0,601.0697292863002,297.877868852459,1,0.0,0.03809807402579684,0.02296493942534314,1777475875.0073826,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0021.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0021_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0021_mask.png
22,0.653125,0.0,0.0,601.1188589540412,311.02139461172743,1,0.0,0.03860061945745032,0.03615301144628233,1777475885.8363323,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0022.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0022_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0022_mask.png
23,0.6828124999999999,0.0,0.0,601.624203821656,324.99044585987264,1,0.0,0.05140129459950937,0.037445649442815476,1777475899.3334827,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0023.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0023_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0023_mask.png
24,0.7124999999999999,0.0,0.0,601.7522267206477,338.16275303643727,1,0.0,0.039778581120945476,0.02974337330596563,1777475910.6577177,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0024.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0024_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0024_mask.png
25,0.7421875,0.0,0.0,601.6640378548896,351.3706624605678,1,0.0,0.043997956395193896,0.02413264920801075,1777475921.2153263,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0025.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0025_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0025_mask.png
26,0.771875,0.0,0.0,601.9516256938938,364.97224425059477,1,0.0,0.04889928317693375,0.040632856924091305,1777475933.0534246,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0026.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0026_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0026_mask.png
27,0.8015625,0.0,0.0,601.905750798722,378.15894568690095,1,0.0,0.024729129336139508,0.028659965072671288,1777475946.014365,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0027.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0027_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0027_mask.png
28,0.8312499999999999,0.0,0.0,603.0439469320066,393.47337770382694,1,0.0,0.03799219584393965,0.05071250489876124,1777475957.4884236,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0028.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0028_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0028_mask.png
29,0.8609374999999999,0.0,0.0,603.2517928286852,407.34003215434086,1,0.0,0.05025830498216057,0.067795052192173,1777475968.1088328,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0029.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0029_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0029_mask.png
30,0.890625,0.0,0.0,603.5173841059602,421.47599337748346,1,0.0,0.024061033201379645,0.06795742784796478,1777475981.008645,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0030.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0030_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0030_mask.png
31,0.9203125,0.0,0.0,603.5753424657535,435.04834810636584,1,0.0,0.010077656452034515,0.013348117437367506,1777475991.9645302,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0031.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0031_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0031_mask.png
32,0.95,0.0,0.0,604.144844517185,448.55891980360065,1,0.0,0.08747900121326661,0.018504902886439918,1777476002.380954,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0032.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0032_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0032_mask.png
