idx,x,y,z,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
0,0.0,0.0,,578.8728971962616,55.53197405004634,1,0.0,0.3249190781037823,0.050494225917222135,1775833361.412817,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0000.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0000_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0000_mask.png
1,0.0290625,0.0,,578.8104089219331,67.66324626865672,1,0.0,0.35876010270140946,0.09310634881872835,1775833371.0370915,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0001.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0001_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0001_mask.png
2,0.058125,0.0,,579.0081967213115,80.4207650273224,1,0.0,0.03057973471492646,0.07695998302382696,1775833382.002198,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0002.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0002_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0002_mask.png
3,0.0871875,0.0,,579.2312614259598,92.91058394160584,1,0.0,0.050553946709271685,0.06236590635527237,1775833392.1411123,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0003.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0003_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0003_mask.png
4,0.11625,0.0,,579.0354545454545,105.5393665158371,1,0.0,0.08923827085957615,0.03785686833774641,1775833401.8217456,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0004.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0004_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0004_mask.png
5,0.1453125,0.0,,579.1187214611872,118.87807097361238,1,0.0,0.036307296580120885,0.0698771604599391,1775833411.4918897,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0005.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0005_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0005_mask.png
6,0.174375,0.0,,579.0156106519743,131.3700642791552,1,0.0,0.033844338376170756,0.015040002510366985,1775833421.3269522,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0006.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0006_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0006_mask.png
7,0.20343750000000002,0.0,,579.1814882032668,143.8433515482696,1,0.0,0.06231042722115418,0.07778802945488236,1775833431.057438,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0007.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0007_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0007_mask.png
8,0.2325,0.0,,579.0673339399455,156.3765880217786,1,0.0,0.020470959273002166,0.04955773063136857,1775833440.5937815,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0008.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0008_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0008_mask.png
9,0.26156250000000003,0.0,,579.0009074410164,169.21024258760107,1,0.0,0.04100280490703062,0.07658746234303249,1775833450.296983,5,/Users/kimsumin/projects/RGMC/data/map/robot4/images/0009.png,/Users/kimsumin/projects/RGMC/data/map/robot4/overlays/0009_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot4/masks/0009_mask.png
